,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
216,1.108391943,1.083848,1.114718815,2.070057452,1.438769423,0.983285311,0.01358081,4.394779967,5.488409392,1.248847367,1
217,1.095191073,1.09068,1.115715571,2.047649148,1.430960918,1.081407029,-0.032690881,4.563141575,5.673377438,1.243305154,1
218,1.131606898,1.118496,1.118258507,2.152167553,1.467026773,0.980995645,-0.07268377,4.102132731,5.104540704,1.244362637,1
219,1.133010284,1.103368,1.115179454,2.141169019,1.463273392,0.675396966,-0.022446791,4.462548462,5.520318089,1.237032636,1
220,1.114745436,1.1163,1.115796124,2.081608821,1.442778161,0.757134989,-0.077348814,4.787425756,5.918957552,1.236354955,1
221,1.090768761,1.098488,1.116735198,1.999755998,1.414127292,0.895251385,0.060080133,4.687436114,5.838056207,1.245468965,1
222,1.012422937,1.118008,1.118830703,1.716793111,1.31026452,0.701910526,-0.066298749,5.205279305,6.375296771,1.224775156,1
223,1.019072952,1.0919,1.114407894,1.742626984,1.320085976,0.758503097,-0.004022536,3.873312267,4.795560441,1.238103233,1
224,1.136193635,1.0858,1.117070845,2.15050241,1.46645914,0.773373968,0.017965878,5.336478628,6.663869348,1.248739068,1
225,1.11280998,1.131184,1.122639087,2.048859502,1.431383772,0.591882073,-0.15326692,4.095293333,5.041913673,1.231148361,1
226,1.088472909,1.09068,1.117315528,1.950952364,1.396764964,0.575098749,-0.000607327,4.537405116,5.630628978,1.240935917,1
227,1.001157136,1.093608,1.119651877,1.674701447,1.294102564,1.229987546,0.007307699,4.60727641,5.696433411,1.236399318,1
228,1.065866621,1.103124,1.118622978,1.899784304,1.378326632,1.056727364,0.021380652,5.002240202,6.22437965,1.244318425,1
229,1.107077037,1.11508,1.114765012,2.055718198,1.433777597,0.837680698,0.016945327,4.271785013,5.311393975,1.243366405,1
230,1.115584531,1.120936,1.115249141,2.082571041,1.443111583,0.720735297,-0.147434513,4.277892624,5.267469248,1.23132339,1
231,1.066181922,1.104588,1.119604313,1.902738432,1.379397851,0.645217778,0.072259383,4.068899774,5.055803607,1.242548081,1
232,0.938980884,1.128256,1.11754658,1.456653162,1.206918871,0.705361648,-0.110615196,4.395341368,5.336694705,1.2141707,1
233,1.000534915,1.090192,1.117063362,1.648878276,1.284086553,0.606471369,0.04291939,4.217455883,5.212666689,1.235974207,1
234,1.081381542,1.101904,1.120524356,1.931103668,1.389641561,0.611810448,-0.028221927,3.98436632,4.943865838,1.24081609,1
235,1.072020072,1.125816,1.121309873,1.931461189,1.389770193,0.706175367,-0.068542093,4.226807504,5.198872299,1.229976121,1
236,1.114478267,1.101904,1.117672061,2.094434037,1.447215961,0.916955517,0.088960828,4.531303554,5.67037031,1.251377279,1
237,1.021432134,1.096536,1.116409247,1.7505236,1.323073543,0.935210329,0.05095428,4.759480281,5.872441554,1.233840925,1
238,1.018621998,1.108736,1.12135555,1.747476199,1.321921404,0.769823204,-0.041671498,4.196565597,5.16387071,1.230499224,1
239,1.104589208,1.082628,1.116477957,2.038371688,1.427715549,0.78633699,0.075624104,4.391770957,5.487849437,1.249575511,1
240,1.080541994,1.101904,1.117285858,1.981218252,1.407557548,0.941681355,-0.005341325,5.570295935,6.904758982,1.239567711,1
241,1.147837504,1.118496,1.122290916,2.217672118,1.489185052,0.898519896,-0.044724616,4.750909466,5.897903566,1.241426217,1
242,1.002835469,1.090924,1.118723701,1.649170531,1.284200347,0.503793927,0.030361629,4.16096301,5.138322495,1.234887809,1
243,1.016301514,1.091168,1.121080188,1.740518766,1.319287219,0.873310285,0.000680158,4.226951662,5.215951862,1.233974807,1
244,1.070209172,1.093608,1.120193101,1.89733071,1.377436282,0.671632055,0.00176201,4.814766146,5.968939977,1.239715449,1
245,1.079737372,1.101172,1.120416475,1.941290553,1.393302032,0.750315876,-0.023025708,4.280585851,5.31002288,1.240489752,1
246,1.175574149,1.10166,1.119685321,2.290125472,1.513316052,0.512823391,-0.037447114,4.020904424,5.000786555,1.243696947,1
247,1.108015372,1.084336,1.117003598,2.017316392,1.420322637,0.503870293,0.044145289,4.146124106,5.15884426,1.244257077,1
248,1.074103093,1.109712,1.12194333,1.932080183,1.389992871,0.746019912,-0.003300442,4.78795785,5.928447702,1.238199643,1
249,1.084903429,1.082628,1.118642237,1.962141737,1.400764697,0.691618912,0.021745451,4.174594552,5.192910443,1.243931687,1
250,1.170394832,1.138016,1.124127553,2.294076946,1.514621057,0.696093385,-0.090635521,4.410686331,5.466356969,1.239343848,1
251,1.088472977,1.084824,1.121810236,1.945401913,1.394776654,0.315117897,0.045976225,3.681947887,4.568028549,1.240655406,1
252,1.043933067,1.095316,1.122078018,1.787869949,1.337112541,0.517358887,0.008569812,4.67998118,5.780533782,1.235161758,1
253,1.080746298,1.084336,1.11779341,1.97149475,1.404099266,0.964736947,0.044242948,5.530677267,6.892159325,1.246169139,1
254,1.059073878,1.072136,1.122411712,1.874185389,1.369008907,0.54878227,0.041639345,3.819518828,4.738519191,1.240606318,1
255,1.157987273,1.12728,1.123908115,2.281511354,1.510467263,0.892406533,-0.082162577,4.909983295,6.104496555,1.243282551,1
256,1.130871496,1.044564,1.120232076,2.198172011,1.482623354,0.983893451,0.212672315,5.498059839,6.960762811,1.266039842,1
257,1.148065668,1.095804,1.115501665,2.175479959,1.474950833,0.544242849,0.011038868,4.711174103,5.853837613,1.242543257,1
258,1.176682135,1.009672,1.12041615,2.153558595,1.467500799,-0.047038847,0.259723795,4.094687441,5.186458402,1.266631086,1
259,1.200707378,1.049688,1.121246466,2.22845391,1.492800693,-0.066727364,0.082812592,4.052750397,5.086823542,1.255153425,1
260,1.221394642,1.004304,1.115295956,2.331423482,1.526899958,0.057323337,0.162780078,4.114135772,5.211667841,1.266770989,1
261,1.302116374,1.030656,1.114043098,2.681960239,1.637669148,0.298840171,0.127294067,4.446197275,5.624780803,1.265076751,1
262,1.158458174,1.060424,1.121505496,2.099181992,1.448855407,-0.003487785,0.131641003,4.327863945,5.408917947,1.249789276,1
263,1.097216422,1.0858,1.121834636,1.952486347,1.397313976,0.356476177,0.09237466,4.561844269,5.688081386,1.246881974,1
264,1.223664152,1.021872,1.119302892,2.36065028,1.536440783,0.17840192,0.174370198,4.229173483,5.358758366,1.267093532,1
265,1.271881261,1.02968,1.120945174,2.543394947,1.594802479,0.168817527,0.10796025,4.25505588,5.371056348,1.262276337,1
266,1.217626749,1.033828,1.120264317,2.284955814,1.51160703,-0.204511735,0.143939996,3.602922289,4.524290008,1.255727891,1
267,1.223477202,1.025288,1.116052259,2.334984706,1.528065675,-0.03124842,0.204096704,4.097192796,5.167706782,1.261279866,1
268,1.205697481,1.036512,1.114651959,2.280048516,1.509982952,0.043261307,0.1791913,4.438935933,5.587112516,1.258660319,1
269,1.291624959,1.049444,1.115795441,2.614750636,1.617019059,0.136752922,0.133759043,5.497196566,6.895088906,1.25429186,1
270,1.203542698,1.033584,1.11919859,2.26720972,1.505725646,0.043556452,0.220096144,4.687993202,5.905503297,1.259708161,1
271,1.163363965,1.026264,1.118385972,2.120638012,1.456241056,-0.082968325,0.209879172,4.637762336,5.844296683,1.260154415,1
272,1.296846413,1.022848,1.113666882,2.647192232,1.627019432,0.148890495,0.204137848,4.01085225,5.068782381,1.263766917,1
273,1.230777252,1.085312,1.116892562,2.356229831,1.535001574,0.091466638,0.171757176,5.14700085,6.42920089,1.249115956,1
274,1.172512353,1.066036,1.114409911,2.198204792,1.482634409,0.205033959,0.124218727,4.689103608,5.842839741,1.246046202,1
275,1.250465156,1.04066,1.1141379,2.427626087,1.558084108,-0.023936463,0.165151447,4.027421415,5.072020032,1.25937157,1
276,1.237979133,1.049688,1.122145785,2.410514646,1.552583217,0.016779472,0.082746907,3.647671358,4.573495391,1.253812348,1
277,1.233117567,1.032852,1.119155418,2.406792324,1.551384003,0.01230025,0.194499379,4.062308611,5.12494065,1.261583287,1
278,1.230142537,1.087264,1.121673401,2.426326433,1.557666984,0.478571476,0.146017919,5.665327344,7.094082785,1.252192919,1
279,1.11865339,1.07482,1.122212087,1.983789102,1.408470483,0.034505582,0.058287662,3.98881759,4.937586492,1.23785718,1
280,1.18316997,1.00772,1.116887585,2.1447373,1.464492164,-0.119050145,0.228137128,3.972283714,5.018996997,1.26350416,1
281,1.186697184,1.070184,1.119510259,2.182956609,1.477483201,0.105973973,0.083057389,4.334232276,5.422678178,1.251127728,1
282,1.306029981,1.022848,1.120386772,2.668332335,1.633503087,0.044125806,0.214126823,4.092108638,5.181673659,1.266260043,1
283,1.15788251,1.081164,1.116143254,2.085866819,1.444253031,0.119475624,0.186446903,5.041272686,6.282747634,1.246262209,1
284,1.059337552,1.10776,1.121675906,1.789759446,1.337818914,0.100158218,0.072272084,3.794531332,4.682705294,1.234066841,1
285,1.129602809,1.045052,1.117422855,2.005552055,1.41617515,0.056528586,0.18962937,4.336698773,5.424114481,1.250747346,1
286,1.147025559,1.033584,1.115412035,2.036868259,1.427188936,-0.006492542,0.197890551,3.783074236,4.763550972,1.259174596,1
287,1.255854739,1.050908,1.114912844,2.435187461,1.560508719,-0.015342291,0.164393795,4.166096685,5.232916173,1.256071707,1
288,1.346381464,1.042612,1.124272098,2.853252493,1.689157332,0.14943793,0.215095827,4.213094878,5.339057912,1.267253187,1
289,1.218085746,1.085312,1.120909973,2.350767628,1.533221324,0.335689398,0.114232264,4.56842036,5.711539868,1.25022205,1
290,1.171866555,1.09312,1.125191393,2.160086289,1.469723201,0.129575156,0.059866292,4.138676394,5.142429935,1.242530086,1
291,1.21952161,1.03578,1.1208994,2.355396854,1.534730222,0.08881842,0.223108901,3.770523139,4.764107363,1.263513626,1
292,1.222918467,1.051396,1.122784739,2.338541577,1.529229079,0.006477095,0.126499832,4.030756879,5.05059317,1.253013596,1
293,1.355049768,1.065304,1.127653775,2.877874285,1.696429864,0.051713953,0.20310859,4.218737276,5.314903773,1.259832842,1
294,1.213035339,1.121424,1.122609385,2.311721944,1.520434788,0.031804865,0.092899399,4.545709945,5.639780598,1.24068202,1
295,1.270991726,1.066524,1.114820905,2.532386706,1.59134745,0.204584754,0.058511383,4.104946325,5.130921588,1.249936341,1
296,1.29354834,1.068232,1.121118545,2.621123447,1.618988402,0.106616208,0.163519745,4.455080979,5.600330998,1.257066039,1
297,1.291069385,1.05652,1.118641554,2.613185829,1.616535131,0.167401755,0.105671136,4.227019905,5.313238743,1.256970363,1
298,0.009987237,1.11996,1.119792518,0.000155578,0.012473099,-0.051439051,-0.002702164,1.040613948,1.040678501,1.000062034,1
299,0.009882437,1.120448,1.12020862,0.000153939,0.01240722,0.067841074,0.016883973,1.044584203,1.044648273,1.000061335,1
300,0.009876024,1.119472,1.119545786,0.000153496,0.012389332,0.046695698,-0.016796379,1.050433138,1.050497456,1.000061231,1
301,0.009776633,1.11996,1.12010435,0.000150388,0.012263285,0.009122556,-0.005592394,1.045118557,1.045181192,1.000059931,1
302,0.009742376,1.119472,1.119370138,0.000149706,0.012235442,-0.005721682,0.023456811,1.043624601,1.043686945,1.000059738,1
303,0.009946514,1.119472,1.119717074,0.000154983,0.0124492,0.001625312,-0.025154931,1.043734884,1.043799391,1.000061805,1
304,0.009703631,1.11996,1.119900529,0.000147784,0.012156652,-0.001873633,-0.022401895,1.038338193,1.038399367,1.000058915,1
305,0.009934818,1.119472,1.119777195,0.000158181,0.012576998,0.603947266,0.021390216,1.075053212,1.07512102,1.000063074,1
306,0.009901381,1.120448,1.120524063,0.000153076,0.012372399,-0.049385425,-0.004489218,1.04167763,1.041741127,1.000060957,1
307,0.009834891,1.120448,1.120492148,0.000152214,0.012337486,0.008056763,0.046509118,1.040401165,1.04046423,1.000060617,1
308,0.010009365,1.120936,1.120608389,0.000156593,0.012513707,-0.038049602,-0.01399351,1.044645948,1.044711079,1.000062348,1
309,0.009872614,1.120448,1.120143033,0.000152591,0.012352762,0.055560719,-0.017591844,1.052051667,1.052115637,1.000060805,1
310,0.009888795,1.11996,1.120051256,0.00015342,0.012386266,-0.002072519,0.022587418,1.051266178,1.051330458,1.000061145,1
311,0.009936855,1.120448,1.120281494,0.000156464,0.012508558,0.127995887,-0.026598521,1.05758254,1.057648462,1.000062333,1
312,0.009889404,1.11996,1.11985508,0.000154371,0.012424609,-0.002480528,-0.017793617,1.047092479,1.047156923,1.000061546,1
313,0.009869685,1.120448,1.120251791,0.000152814,0.012361807,0.003062905,-0.010054294,1.043673241,1.043736782,1.000060882,1
314,0.00989995,1.119472,1.119512537,0.000155222,0.012458805,0.118549495,0.037541059,1.047848346,1.047913232,1.000061923,1
315,0.009950619,1.120448,1.120505942,0.000155525,0.012470957,0.033812022,0.01241942,1.046483854,1.046548667,1.000061934,1
316,0.010073891,1.120936,1.120804142,0.000161429,0.012705473,0.366348295,0.015763042,1.070148557,1.070217315,1.000064251,1
317,0.00981601,1.118984,1.119290269,0.000151327,0.012301495,0.009537397,-0.013838249,1.046750137,1.046813354,1.000060393,1
318,0.009939725,1.121424,1.121163701,0.000155507,0.012470238,0.029522702,-0.00798897,1.044564286,1.044628897,1.000061854,1
319,0.009863989,1.11996,1.119937162,0.000153018,0.012370058,0.075246586,-0.001544893,1.046144886,1.046208698,1.000060998,1
320,0.010021293,1.119472,1.119185674,0.000159824,0.01264215,0.222172065,-0.006341727,1.045972393,1.046039122,1.000063796,1
321,0.009864993,1.11996,1.120035152,0.000153331,0.012382708,0.072830044,-0.014945522,1.053024025,1.053088377,1.000061112,1
322,0.009797609,1.118984,1.119350683,0.000151692,0.012316336,0.063472658,0.029104115,1.049309139,1.049372657,1.000060532,1
323,0.009739483,1.119472,1.119395026,0.000150592,0.012271593,0.073805488,-0.003922661,1.045344726,1.04540754,1.000060089,1
324,0.009769345,1.118984,1.119182876,0.00015173,0.012317887,0.067580071,0.011614248,1.047722411,1.047785867,1.000060566,1
325,0.010024581,1.119472,1.119627867,0.000158179,0.01257694,0.088683808,0.012749558,1.044688365,1.044754274,1.00006309,1
326,0.009905511,1.119472,1.119340012,0.000153899,0.012405618,0.01691266,-0.008568419,1.044086884,1.044151006,1.000061414,1
327,0.009809199,1.118496,1.118701806,0.000150982,0.012287471,0.010482377,-0.002461267,1.042938894,1.043001803,1.000060319,1
328,0.009802809,1.11996,1.119900236,0.00015027,0.012258453,-0.054619403,0.012424311,1.044437613,1.044500181,1.000059906,1
329,0.009795267,1.11996,1.120108612,0.000151332,0.012301696,0.01877526,-0.008565527,1.045114188,1.045177215,1.000060307,1
330,0.009823588,1.119472,1.119605257,0.000151449,0.012306461,-0.007640411,0.024285593,1.044712265,1.044775373,1.000060408,1
331,0.009765352,1.118496,1.118855558,0.000150356,0.012261962,-0.019369594,0.017868176,1.04148745,1.041549994,1.000060052,1
332,0.009742111,1.118984,1.119232229,0.000149523,0.012227969,-0.014633967,-0.009022973,1.038957396,1.039019401,1.00005968,1
333,0.00975791,1.11996,1.119923953,0.000149539,0.012228632,0.018167045,0.040216952,1.043108648,1.04317083,1.000059612,1
334,0.009843336,1.118984,1.119139477,0.000150915,0.01228473,-0.041225433,0.038604393,1.045583262,1.045646253,1.000060245,1
335,0.009785798,1.119472,1.119445518,0.000149331,0.012220106,-0.044080701,0.005562975,1.042246779,1.042308876,1.00005958,1
336,0.009753457,1.119472,1.119136516,0.000148789,0.0121979,-0.05270339,0.001088237,1.043842816,1.043904817,1.000059397,1
337,0.009735051,1.119472,1.119127895,0.000148156,0.012171943,-0.037159129,-0.019897844,1.043415092,1.043476805,1.000059145,1
338,0.009717559,1.11996,1.119890899,0.000148659,0.012192585,0.008276303,0.000136633,1.042704067,1.042765863,1.000059265,1
339,0.009721378,1.118984,1.11937645,0.000148596,0.012189979,-0.014145497,0.002378507,1.041439524,1.041501275,1.000059294,1
340,0.00984307,1.118496,1.118821789,0.000150724,0.012276983,-0.091950671,0.011359452,1.046752491,1.046815509,1.000060203,1
341,0.009778943,1.118496,1.118460864,0.000150372,0.012262611,0.021347652,0.027420953,1.046654095,1.046717,1.000060101,1
342,0.009784271,1.118984,1.118882268,0.000150213,0.012256154,-0.035983847,0.007157878,1.048004501,1.048067373,1.000059992,1
343,0.009914432,1.119472,1.119121779,0.000155273,0.012460858,0.166800527,-0.059726433,1.050830326,1.050895463,1.000061987,1
344,0.009706725,1.118984,1.118869222,0.000147432,0.012142176,0.00117429,0.008162213,1.04103982,1.041101119,1.000058883,1
345,0.009879056,1.118984,1.118971865,0.000153605,0.012393761,-0.019335572,-0.008977832,1.042686123,1.042750078,1.000061337,1
346,0.009672923,1.118496,1.11859142,0.000148319,0.012178635,0.10743906,0.010364578,1.046096571,1.046158569,1.000059267,1
347,0.009854704,1.118496,1.118608077,0.000152031,0.012330077,-0.028664501,-0.008411085,1.039535994,1.039599144,1.000060748,1
348,0.009727132,1.118984,1.119102844,0.00014824,0.012175404,-0.040651331,0.006527758,1.043874448,1.043936226,1.000059181,1
349,0.009792598,1.118984,1.11904539,0.000149589,0.012230678,-0.044411244,-0.005142074,1.043055354,1.043117652,1.000059726,1
350,0.009747408,1.119472,1.119597839,0.00014918,0.012213935,-0.0199711,0.01788468,1.04646351,1.046525779,1.000059504,1
351,0.009889841,1.118496,1.118731541,0.000152014,0.012329414,-0.071712737,0.036319761,1.0416022,1.041665455,1.000060728,1
352,0.009894559,1.11996,1.119724849,0.000152101,0.012332913,-0.088605011,-0.042349491,1.037627707,1.037690644,1.000060655,1
353,0.009756454,1.123376,1.123694404,0.000148693,0.012193965,-0.012993222,-0.033231337,1.040477872,1.040539132,1.000058878,1
354,0.479065806,1.113128,0.787146798,0.321832261,0.567302619,58.73866124,0.063747093,16.28201731,19.39896312,1.191434867,1
355,0.009846873,1.11996,1.119676017,0.000151702,0.012316729,-0.056923561,-0.008607664,1.042031261,1.042094305,1.000060501,1
356,0.009801827,1.118984,1.118689964,0.000150578,0.012271028,0.01654328,0.030636798,1.042950101,1.043012843,1.000060159,1
357,0.009817144,1.119472,1.119223478,0.000152685,0.012356573,0.058046627,-0.024337194,1.047248018,1.04731184,1.000060942,1
358,0.009919035,1.118496,1.118599196,0.000155063,0.012452417,-0.019221322,0.015288335,1.043905317,1.043969998,1.00006196,1
359,0.009818314,1.118496,1.118630558,0.000152065,0.012331445,-0.005270533,-0.008598886,1.038206428,1.038269509,1.000060759,1
360,0.009750983,1.118984,1.118966237,0.00014932,0.012219664,0.0288163,0.005120534,1.044001423,1.044063674,1.000059627,1
361,0.009758636,1.118496,1.118492844,0.000148762,0.012196797,-0.075731576,0.00507096,1.039644438,1.039706249,1.000059454,1
362,0.00970683,1.119472,1.119298142,0.000147599,0.01214903,-0.024495887,0.038111897,1.054591645,1.054653765,1.000058905,1
363,0.009789486,1.119472,1.119650673,0.000150159,0.012253951,-0.002008688,0.053346207,1.041619661,1.041682042,1.000059889,1
364,0.009812869,1.11996,1.119641011,0.000150423,0.012264711,-0.045828261,0.019714314,1.043807679,1.043870302,1.000059995,1
365,0.00981785,1.120448,1.120231783,0.000150351,0.012261772,-0.012250363,-0.005184522,1.05109807,1.051161034,1.000059903,1
366,0.009756114,1.120448,1.1203477,0.000148601,0.012190215,-0.031474095,-0.008268288,1.037487913,1.037549325,1.000059194,1
367,0.009817694,1.119472,1.119200412,0.000150819,0.012280834,-0.059376465,0.002345513,1.039422391,1.039484964,1.0000602,1
368,0.009801092,1.120448,1.120278404,0.000151508,0.012308869,0.002701236,-0.003531648,1.049747111,1.049810472,1.000060359,1
369,0.009716347,1.120448,1.12079435,0.000149077,0.012209702,0.000496349,0.021369148,1.039686592,1.039748282,1.000059336,1
370,0.009879354,1.119472,1.119580596,0.000153514,0.012390094,0.006654938,-0.017074967,1.040811755,1.040875488,1.000061234,1
371,0.009925191,1.120448,1.120288554,0.000152962,0.012367798,-0.093105414,-0.021081915,1.03928318,1.039346511,1.000060937,1
372,0.009827336,1.119472,1.119729371,0.000152139,0.012334467,0.016679803,0.001746012,1.043288812,1.043352108,1.00006067,1
373,0.009787474,1.11996,1.120135127,0.000150496,0.012267691,0.002919247,-0.016948741,1.042911622,1.042974166,1.000059971,1
374,0.009844077,1.119472,1.119395709,0.000152068,0.012331598,-0.031281626,-0.022260349,1.044035703,1.044099053,1.000060678,1
375,0.009867208,1.11996,1.120039349,0.000152568,0.012351851,-0.018912144,0.008352591,1.04256426,1.042627655,1.000060807,1
376,0.009813612,1.119472,1.119582743,0.000151918,0.012325502,0.0323013,0.018999437,1.042553823,1.042616999,1.000060597,1
377,0.009828984,1.120448,1.120490619,0.000151473,0.012307442,0.056708935,-0.043670747,1.041273885,1.041336697,1.000060322,1
378,0.009910574,1.120448,1.120099373,0.000154042,0.012411353,-0.015861425,-0.030399415,1.037715648,1.037779351,1.000061388,1
379,0.009818176,1.118984,1.119026716,0.000151631,0.012313864,-0.004542223,-0.000793798,1.040019441,1.040082407,1.000060543,1
380,0.009666382,1.119472,1.119530853,0.000146676,0.012111006,0.016725643,0.003529084,1.040860834,1.040921737,1.000058512,1
381,0.00986688,1.119472,1.1194842,0.000152557,0.012351378,-0.009766477,-0.010254113,1.044388872,1.044452436,1.000060863,1
382,0.009833971,1.118496,1.118692274,0.000151288,0.012299927,-0.000179816,0.006925511,1.047745822,1.04780915,1.000060442,1
383,0.009930385,1.11996,1.11999634,0.000154685,0.012437241,-0.035306904,0.002656262,1.043474789,1.043539125,1.000061655,1
384,0.009762108,1.11996,1.119901245,0.000149672,0.01223407,0.043122117,0.010727664,1.046179828,1.046242252,1.000059668,1
385,0.009699251,1.119472,1.119424111,0.000148492,0.012185709,0.006664721,0.021953075,1.037907931,1.037969424,1.000059247,1
386,0.009778503,1.11996,1.119689648,0.00014981,0.012239695,-0.031007509,-0.01680091,1.037661272,1.037723267,1.000059745,1
387,0.01003849,1.119472,1.119865588,0.000157952,0.012567905,-0.055050502,0.013531519,1.043159508,1.043225198,1.000062972,1
388,0.009689326,1.125816,1.125817919,0.000146893,0.012119923,-0.007382193,0.01726825,1.048051917,1.048112647,1.000057946,1
389,0.009722152,1.119472,1.119672958,0.000149423,0.012223878,-0.01802664,0.008420198,1.042470869,1.042532993,1.000059593,1
390,0.009879033,1.119472,1.119296125,0.000153486,0.012388953,0.033531793,-0.004125114,1.042384144,1.042447994,1.000061254,1
391,0.00973587,1.11996,1.119644329,0.000148745,0.012196094,-0.020914921,-0.00313466,1.036832055,1.036893565,1.000059325,1
392,0.009746563,1.120448,1.120164505,0.000148457,0.012184283,-0.040568939,0.021032734,1.046805742,1.046867666,1.000059155,1
393,0.009725557,1.119472,1.119466404,0.000149951,0.012245462,0.056234634,-0.006834855,1.049201412,1.049264181,1.000059825,1
394,0.009740401,1.119472,1.119738676,0.000149552,0.012229147,0.013403812,0.007677685,1.04023069,1.040292727,1.000059637,1
395,0.010015031,1.120448,1.120722093,0.000159159,0.012615827,0.164795297,0.039955407,1.05629487,1.056361793,1.000063357,1
396,0.009770157,1.119472,1.119590682,0.000149825,0.012240291,-0.021438036,0.002478399,1.04123976,1.041301986,1.000059762,1
397,0.009784685,1.119472,1.119551121,0.000150084,0.01225087,0.039279261,0.000329825,1.046070933,1.04613356,1.000059869,1
398,0.009957977,1.11996,1.119843563,0.00015632,0.012502792,0.017405911,-0.021395402,1.039694717,1.039759515,1.000062324,1
399,0.009840126,1.11996,1.120201039,0.000152193,0.012336655,-0.029177341,0.003631424,1.040235901,1.040298981,1.00006064,1
400,0.009735012,1.11996,1.119911948,0.00014922,0.01221556,0.001878489,-0.014566839,1.03963418,1.039696024,1.000059486,1
401,0.010012254,1.11996,1.120071134,0.000156925,0.012526951,-0.01616569,0.002123338,1.042097209,1.042162381,1.00006254,1
402,0.009858298,1.118984,1.119345283,0.000152475,0.012348083,0.009116792,0.019729218,1.046698218,1.046761905,1.000060845,1
403,0.009780742,1.120448,1.120529106,0.000149296,0.012218655,-0.035242632,0.005299968,1.043851924,1.043913981,1.000059451,1
404,0.009715324,1.120448,1.120324666,0.000148562,0.012188614,0.014176119,-0.025323811,1.043171566,1.043233301,1.00005918,1
405,0.009769177,1.11996,1.120038731,0.000149807,0.01223955,-0.053457906,-0.014316109,1.041694636,1.041756832,1.000059707,1
406,0.009855542,1.119472,1.11977661,0.000151643,0.012314345,-0.036473147,0.018893775,1.042373462,1.042436491,1.000060467,1
407,0.009642946,1.120448,1.12045815,0.000147029,0.012125548,0.03414946,-0.014428266,1.04261243,1.042673481,1.000058556,1
408,0.009832404,1.120448,1.120211873,0.000152429,0.012346208,0.021307606,-0.005855969,1.045888615,1.045952135,1.000060733,1
409,0.009822514,1.120448,1.120215094,0.000151893,0.01232447,0.070433174,-0.01412251,1.054162313,1.054226109,1.000060519,1
410,0.009788233,1.119472,1.119544484,0.000150531,0.012269117,0.04462758,-0.008570744,1.0391031,1.039165497,1.000060048,1
411,0.009907836,1.119472,1.119291961,0.000154613,0.012434356,0.073564807,0.032849284,1.047183146,1.047247761,1.000061704,1
412,0.009738798,1.11996,1.11994074,0.000148543,0.012187828,-0.047113212,-0.010160826,1.04047916,1.04054077,1.000059213,1
413,0.009772183,1.11996,1.119655878,0.000150299,0.012259661,-0.045573573,0.005252011,1.044665516,1.044728137,1.000059944,1
414,0.009824766,1.11996,1.119946694,0.000151758,0.012319,-0.041956204,-0.001064508,1.040036587,1.040099503,1.000060494,1
415,0.009822075,1.119472,1.119491097,0.000150808,0.0122804,-0.031982847,-0.001530666,1.045254939,1.045317826,1.000060165,1
416,0.009712232,1.119472,1.119639482,0.000147106,0.012128733,-0.055080816,0.026394634,1.042067169,1.042128309,1.000058672,1
417,0.009744737,1.119472,1.119528315,0.000150171,0.012254431,-0.00649566,-0.029739645,1.038682383,1.038744607,1.000059906,1
418,0.009783453,1.11996,1.119911558,0.000150709,0.012276344,0.072990365,0.026855708,1.042683983,1.042746627,1.00006008,1
419,0.009769017,1.11996,1.120126961,0.000149839,0.012240888,-0.010091365,0.032302304,1.046404608,1.046467089,1.00005971,1
420,0.009686248,1.120448,1.120478126,0.000146833,0.012117465,-0.035619404,0.041698242,1.040851915,1.040912779,1.000058476,1
421,0.009731501,1.120692,1.120747762,0.000148391,0.012181583,-0.024830318,0.009177401,1.040600884,1.04066235,1.000059068,1
422,0.009807653,1.120936,1.121119033,0.000150457,0.012266074,-0.008229657,0.014318676,1.039384958,1.039447165,1.00005985,1
423,0.009709747,1.120448,1.120504998,0.00014806,0.012168001,0.000882791,0.006622606,1.03951997,1.039581262,1.000058961,1
424,0.009881663,1.120448,1.120526568,0.000152694,0.012356935,-0.045110216,0.033697178,1.044723841,1.044787365,1.000060804,1
425,0.009689543,1.11996,1.119639839,0.000147121,0.012129346,-0.045064449,0.011671276,1.043374316,1.04343554,1.000058678,1
426,0.009800814,1.120448,1.120361819,0.000151359,0.01230279,0.011206355,0.012625627,1.043135815,1.043198706,1.00006029,1
427,0.009829554,1.11996,1.120051354,0.000151572,0.012311477,-0.013393979,0.0045284,1.044296173,1.044359257,1.000060409,1
428,0.009802534,1.120448,1.12067697,0.000151013,0.012288744,-0.068407716,0.000822255,1.039794675,1.039857186,1.000060119,1
429,0.009849834,1.11996,1.120124781,0.000153581,0.012392768,0.08599658,-0.022645952,1.044662527,1.044726462,1.000061201,1
430,0.00997627,1.120448,1.120722646,0.000157431,0.012547135,0.135368126,0.040321066,1.061084542,1.061151038,1.000062668,1
431,0.009749094,1.120936,1.120713602,0.000149755,0.012237427,-0.001539832,0.004051136,1.039761212,1.039823196,1.000059614,1
432,0.009793407,1.120936,1.121116495,0.000150197,0.012255491,0.037053065,0.008289329,1.055491829,1.055554891,1.000059747,1
433,0.009775053,1.1224,1.122294364,0.000150023,0.012248383,-0.016513478,-0.00888559,1.042209941,1.042272007,1.000059553,1
