,MAD,Median,Mean,Variance,Std,Kurtosis,Skew,Crest Factor,Impulse Factor,Shape Factor,Anomaly
61,0.219513392,1.120448,1.120896342,0.071421727,0.267248436,-0.54130637,-0.000510987,1.592765581,1.637411,1.028030125,0
62,0.214686081,1.125328,1.121775815,0.069265272,0.263182963,-0.4519246,-0.027795169,1.64369895,1.688330212,1.027152941,0
63,0.211453966,1.123376,1.121994082,0.068712063,0.262129859,-0.327262646,-0.001267606,1.655173679,1.699745151,1.026928577,0
64,0.21486755,1.1224,1.122427491,0.071266651,0.266958144,-0.282858237,0.006784403,1.678357573,1.725175137,1.027894869,0
65,0.216588633,1.120448,1.121576289,0.072706188,0.269640849,-0.26464504,0.088048604,1.69769147,1.746064017,1.028493132,0
66,0.218567618,1.116544,1.121036333,0.073159912,0.270480891,-0.316039168,0.087547642,1.735836689,1.785647745,1.028695704,0
67,0.221322942,1.1224,1.121450189,0.073942465,0.271923639,-0.43524303,0.04666601,1.675092962,1.723632506,1.028977224,0
68,0.217714628,1.118984,1.120904052,0.070815727,0.266112245,-0.493997568,0.057505695,1.614298245,1.65916788,1.027795133,0
69,0.218156202,1.12728,1.121193046,0.07131566,0.267049921,-0.512030075,-0.000825151,1.62249215,1.667880484,1.027974455,0
70,0.244381781,1.12484,1.097667282,0.106431051,0.326237722,25.45366359,-0.030755029,7.889415796,8.200545061,1.039436287,0
71,0.42383142,1.045296,0.899144034,0.373959338,0.611522148,52.99028013,-1.348729195,13.58010053,14.9885362,1.103713199,0
72,0.212316504,1.12972,1.12090158,0.070615723,0.265736191,-0.291557918,-0.134816386,1.606374444,1.650899627,1.027717811,0
73,0.216367353,1.1224,1.12055331,0.072087891,0.268491882,-0.3779859,-0.043675742,1.646189658,1.692785147,1.028305055,0
74,0.221006554,1.126304,1.120781955,0.07355429,0.271208941,-0.477021535,-0.074680215,1.654274594,1.702018838,1.028861136,0
75,0.215791239,1.12728,1.120978131,0.06946827,0.263568341,-0.532783499,-0.062730145,1.598489837,1.642080206,1.02726972,0
76,0.221275425,1.128744,1.121212533,0.07417674,0.27235407,-0.43177787,-0.112354393,1.666821997,1.715292991,1.029079886,0
77,0.226555438,1.13704,1.121904615,0.076938479,0.277377864,-0.408633688,-0.10941703,1.677217881,1.727719072,1.030110096,0
78,0.230779205,1.130452,1.120790706,0.079507633,0.281970979,-0.522356967,-0.082549479,1.640437636,1.691555783,1.031161286,0
79,0.225700722,1.133136,1.121438022,0.077328866,0.278080682,-0.443801231,-0.055025951,1.68692215,1.738011341,1.030285447,0
80,0.233415516,1.133136,1.122303962,0.0801812,0.28316285,-0.543221252,-0.069360221,1.640053309,1.691449077,1.031337864,0
81,0.22028577,1.130696,1.120626283,0.073618765,0.271327782,-0.490470638,-0.085829694,1.619322506,1.666111199,1.028893993,0
82,0.221806885,1.131184,1.121531685,0.072856966,0.269920295,-0.53653016,-0.067805664,1.612205051,1.658239374,1.028553641,0
83,0.228455632,1.130696,1.121907185,0.078953624,0.280986876,-0.429343448,-0.132267042,1.662870241,1.714230932,1.030886771,0
84,0.226695992,1.13216,1.121161001,0.077654588,0.278665728,-0.435371929,-0.161920152,1.614031827,1.663140262,1.03042594,0
85,0.223671433,1.126792,1.120777075,0.074870349,0.273624466,-0.496057422,-0.083143167,1.686456476,1.735988399,1.029370413,0
86,0.23225768,1.123864,1.121195161,0.080880074,0.284394223,-0.442113867,-0.080931667,1.690510282,1.744046058,1.031668412,0
87,0.228469537,1.127768,1.121478916,0.078840391,0.280785311,-0.40486439,-0.073523259,1.680000533,1.731856009,1.030866345,0
88,0.228026625,1.125328,1.120577678,0.078785801,0.280688085,-0.452893096,-0.081491284,1.629346322,1.679683646,1.030894184,0
89,0.22985846,1.131672,1.120637214,0.079350121,0.281691535,-0.527649389,-0.123307559,1.615406017,1.665659481,1.031108875,0
90,0.218348194,1.131184,1.120535319,0.073328464,0.27079229,-0.378018091,-0.142089221,1.609463865,1.655794305,1.028786257,0
91,0.216535414,1.129232,1.12074607,0.073119377,0.270405948,-0.303758898,-0.115251064,1.629198553,1.675947879,1.028694677,0
92,0.226084133,1.128744,1.120673977,0.077339963,0.278100636,-0.43834791,-0.113636039,1.646580446,1.69652195,1.030330437,0
93,0.228254974,1.128256,1.12110462,0.078147682,0.279549069,-0.522691979,-0.070774327,1.673361907,1.724599083,1.030619303,0
94,0.225876179,1.130696,1.121564284,0.077660244,0.278675877,-0.395846594,-0.07245848,1.700046512,1.751739092,1.030406568,0
95,0.232953611,1.1346,1.122177635,0.081385115,0.285280766,-0.420431184,-0.115317284,1.67742191,1.730777677,1.031808197,0
96,0.2296894,1.131184,1.120088116,0.079219879,0.281460262,-0.517580081,-0.074081388,1.653413587,1.704815873,1.031088583,0
97,0.232551569,1.130696,1.120879522,0.080913045,0.284452184,-0.482627507,-0.060011707,1.618353437,1.669653128,1.031698694,0
